latitude,longitude,elevation,magnetic_field,gravity_anomaly,pressure
30.700447883696786,-94.24048785257008,418.7933190741614,47926.135101861495,8.768972811362913,963.9488517793252
34.20990238191054,-100.41570557150591,260.15779096205114,48913.94240955809,26.244095066808214,982.3897607015954
27.966341343423885,-95.3206870811581,730.8209649807297,51705.831663619465,-6.2277416284907074,928.4942658574752
31.32069035746739,-95.55050118662523,981.2970904972467,50327.529819415504,-16.091508938014293,900.8041387361314
32.15437199651728,-102.45348135286139,256.5300624442478,50699.22821984287,13.644131568252272,982.8147894516414
26.332428621080968,-95.75588874144032,654.1746014740745,50247.27168963916,-11.997291125496083,937.1038437852442
32.31571528273618,-106.15941960045217,198.09763275974012,48048.670837556354,14.538227717794182,989.6813384239904
27.6555010453518,-98.81222372541772,565.3302545716099,49271.69511998185,-17.871461047119467,947.1643773999216
26.530784166957826,-103.62390490190026,463.9324866883362,50771.2602862045,-32.09508245471776,958.7531105253129
35.95563581505465,-105.06167665147815,972.005329631537,47514.173033036495,45.13214858923852,901.8192539850774
36.134213747893874,-105.6346427042366,608.5272726964665,48358.9785131701,-25.364528587632137,942.261978860643
34.4575259613747,-97.49824546465612,349.50637208681877,48426.63946504695,45.10833563123292,971.9684587843402
29.085379388957158,-102.1805606384898,114.09578488793338,49000.27018997114,36.224836906482864,999.6206305526327
26.878636354918473,-97.1241214923952,151.24682873493455,50558.567353192804,-24.029209602229557,995.214913692894
33.13348730151504,-105.78699414402206,225.3169299512351,47459.56421179166,6.4297130429453775,986.4779106630465
30.530710132241612,-102.50353624481792,250.966661340298,49592.64935597067,5.291372826199847,983.4668930278322
27.13846692109078,-99.55814104467748,850.6160578411378,48553.90029990465,15.374136370937745,915.1662199871139
31.11746849866254,-96.25763256656109,561.2227882825249,51979.066196362386,-17.17987459925441,947.631603947152
26.20380543376424,-102.45805274323052,523.3909113743664,47426.84851629067,-2.4395795430582012,951.9437824674247
35.5337290396073,-98.42307722033408,114.76887186921746,49077.600963515826,8.697545311309547,999.5406694101847
28.59662621178994,-95.00624452809674,860.139693349435,50691.12627587515,-8.619922579040182,914.1133323559447
32.901972631437125,-98.55482053789261,722.8143032084837,50559.360763245655,-8.91911158600169,929.3906354829343
29.161062230987042,-103.5851414923191,67.66836190000159,49117.56923496952,-13.964883004742529,1005.1486125803619
31.382897350631705,-106.32503961245729,707.8350972297686,48450.94768351881,10.496290847679433,931.0694838231128
31.666999734804996,-95.21485006390132,543.538217342646,49033.71130204538,28.779080515716544,949.6453655546959
27.80831397194201,-106.36617736883521,81.72534574677826,48332.224448576766,-24.198164873344673,1003.4722811783496
36.176362636630145,-95.15438171544588,458.30064152865646,47944.304522319886,48.61065906356531,959.4001227957314
34.10280637519358,-99.69679418914431,484.696287130047,49013.90187823294,-0.5687205743173589,956.3707214253906
35.85554091326389,-94.30878592432653,165.77454016327576,48366.206614471055,25.471352409123746,993.4963645468397
35.379180934020276,-96.15174499667063,945.6981470002823,48366.33547839707,4.164245829973486,904.6983110688318
32.21286621404989,-93.53544020969039,849.9753714806619,49457.47708838294,-0.4859749301422757,915.2370864455722
35.66759809259251,-102.03819366686625,669.0223373291083,51729.83288803285,-34.29377547298995,935.4309906812966
26.78074864488085,-96.56681729182512,462.2955610006072,49933.249088827055,23.943775749059256,958.9411316431356
27.9269828516928,-101.36531300864131,411.7655415845085,47478.335501905036,-35.35425540011761,964.7598307771443
26.319385718026414,-100.34133001338147,650.9734671509542,47219.70780940385,33.57990130396038,937.4648239065015
29.306292515127147,-98.4018724780613,545.4318694069054,51678.98249569714,39.146068533547776,949.4295678016011
29.98179914633276,-95.16784164779982,62.27310588188561,48675.82093317171,-14.537072477899308,1005.7926125441331
28.73065753522412,-93.71740024008811,512.5026487703317,47583.182885785325,-27.470585757124155,953.1877956883931
34.67442530259252,-96.55256168003767,806.4036172328395,49952.41094749767,21.476012948003532,920.0670051953442
29.64137477452976,-101.1572724526331,459.2398775969581,49963.260491200155,-19.834757242576565,959.2921944799892
28.832873237502355,-101.11010665398545,51.956577554268414,50462.87942780953,29.744610398298427,1007.0249660175724
31.624193952366298,-96.95576002933626,786.2781993840331,48216.24076050232,-32.319178856473805,922.3048598273772
27.33985956544088,-103.50871300289809,201.3637821359744,47008.51155323991,-30.98303816553182,989.2965025530843
34.39140772396878,-105.19426843355893,258.62083488803876,51902.3556066849,40.19622667184815,982.5698140284458
26.632078243943603,-101.98682232842583,164.70635343229588,48292.814916272546,15.192361815020897,993.6226433177281
36.360867537133274,-102.87205519494283,330.21506487149753,50337.99354270476,24.212815110061925,974.2109158209557
34.07200932187184,-102.75291132913352,756.751505688635,50454.3675836215,-10.803790864932996,925.5960679581818
27.9561245416078,-103.57662489213202,519.3858595039374,50141.83053146851,13.510288590787866,952.4012174520278
25.895985648159247,-106.09260913979023,204.88127415071256,48665.4741075326,2.232042849893941,988.8821876164822
34.532854488470974,-106.41078475722672,877.8300781520409,48278.22686350891,10.548829344991947,912.1601710558856
33.37474397185345,-93.66959464932084,879.5818549515292,49744.8673839251,13.615094926417441,911.9669447774284
33.61094083712187,-101.02581601017187,870.5784250460069,51483.17290378141,17.92065797628466,912.9604030020023
34.06161846892025,-101.59658553826912,238.79621138153928,51634.035808637294,-2.787248135089508,984.8946509116123
26.626682548231646,-97.71686975307634,451.2393441809881,47636.343550426005,-24.534991520617552,960.2118565971035
29.659635142904705,-103.77833319895029,984.9896561408751,47936.30288733223,20.924649155141996,900.4009867532333
27.072681303152173,-94.16567493809072,772.0124763099903,51629.325966651064,-21.83075576858517,923.8938107791901
35.040889692166985,-96.31514964211857,27.167421225559817,50769.51209435763,17.627191885896615,1009.9911358706482
32.48370190523835,-105.47098083932316,65.20459126049205,51725.77887797685,-24.282593660212285,1005.4426569497696
29.36566417781871,-101.15971607428067,463.93137681233276,48058.909633002884,6.276813837248321,958.7532379981561
26.51486082411004,-95.09635905806358,909.2202058615602,49952.608276652245,14.767059205497945,908.7027657269688
29.153291085847137,-94.23437200355106,538.7017979527142,50284.35601196257,-23.407388961790307,950.1966969184563
29.30472487276442,-100.5052061262571,497.8125080342902,50471.90162272286,-35.763440284138866,954.8682693825913
33.61732844332578,-98.58703055652218,105.47369995663058,49085.65531502284,-30.671965065334625,1000.6453720680327
32.63575785154345,-104.45122494000458,656.780104724294,46856.30293884345,9.634250127699211,936.8101138763827
35.29798180173692,-93.6243204078507,822.1031606002255,49549.3461346768,23.96893567751774,918.3243419515168
30.872611075956964,-103.60205935741529,380.42000750756233,48295.06172008235,-37.8756962864386,968.3837172184453
27.112405200987673,-94.26064986365462,775.6118509253274,48830.06143463274,13.370954434736413,923.4926947636204
33.44285711303113,-98.11099707819257,964.4766539008116,51589.104608500515,-14.686755773730447,902.6424331266351
33.94980744443115,-98.66157940463796,203.7664591276891,49169.93271187562,-2.071574741007356,989.0134831561259
31.82233552400208,-99.91025722422283,523.3296311947413,51241.157224691866,35.70035760381727,951.9507802119127
34.058385620163456,-103.6152214825203,287.13795808457553,47907.76486259638,-11.383686806137973,979.2334012006461
31.10273872139132,-104.32649828513404,792.8544190338393,50298.81863113077,-0.291132557029961,921.5731299802086
31.41131379939783,-103.74900652558239,577.5933658811575,52052.671529775165,-39.10538543505528,945.7705513900712
30.39622640336823,-104.19630461873228,634.5824175503037,47492.140752826504,-33.125734647111486,939.3149468562309
26.108159399948335,-96.40396489541149,797.914159615894,47043.36565978844,-18.0157214644063,921.0104573740639
26.9876110208858,-102.04589943274893,395.9704726624549,49093.22960630045,-34.58460550663616,966.5845383551862
26.17224826448906,-105.88570340518369,915.0900684070432,47468.489507251245,11.065926689864147,908.0574202276742
32.62352606155245,-93.91420801705112,533.02886724614,50734.842549143024,-5.4364348478110704,950.8437172968054
29.189266439805518,-95.03503969347,157.954822835348,51741.271625173234,0.3375439529550044,994.421095657115
31.260294422303925,-94.45743992997953,695.8991181688025,48995.95735134667,-27.394048018824627,932.4090087540345
35.51502585135829,-93.57519746154699,793.2613504382545,48591.01130526451,-17.683497693027338,921.5278665492659
28.495452614751944,-104.36108594242883,316.76167706752665,49057.18618399176,17.85135497001031,975.7772402969478
30.213259338082743,-101.44004972507011,857.179256998753,50835.56866144618,35.32426878500651,914.4405189386664
33.89399512096766,-96.68439367313265,906.1432547657664,46991.74132425889,-34.685560955920295,909.0412007701834
28.276912117536465,-97.50176833444192,276.90448737780895,49618.51825562741,30.815912235242582,980.4296277959947
26.657982966450316,-104.62382330964142,983.5214727152221,49877.79929280906,-0.5978279497505454,900.5612645919125
28.926893593291258,-95.92775548706076,140.71152804875842,50351.81291188461,5.385395530592705,996.4626874535821
27.556299318761802,-103.69705687561024,202.01566840248998,48195.63942389532,-0.9800247775937254,989.2197081974554
35.75102388552026,-103.70524084879075,184.22483923802614,50605.495719368955,-32.938878444556735,991.3172591256456
34.45457247952312,-99.59120591412236,893.9897100078704,47404.0933678134,-32.49978928270947,910.378971726111
32.59146429792455,-98.8559701940041,654.2925523249619,48139.480296078735,8.566420304153018,937.0905450526764
35.130007149525746,-99.02483346177233,152.10428322227287,51318.54836134819,-9.260266088562545,995.1134147021078
34.4071375592214,-105.44370997105447,440.323418368349,50746.53939814124,31.325963804727024,961.4677947380608
27.826608479937132,-95.11813340936591,615.2980250698021,46967.113059721836,-7.25583660031433,941.4954371132886
35.354992136297724,-103.1563325604994,83.4640849893833,48166.80060834525,-25.548487622278476,1003.265089475676
31.588429930891735,-104.94412362463142,882.4163684073387,47986.63818204257,16.66148969107308,911.6543595730238
34.4473188386075,-94.96984985033728,803.6035354415352,48339.614056117636,-16.319556789148933,920.3780979428193
35.39265918586416,-94.09091957230626,505.2067735766382,48548.84511981477,1.0532082803336489,954.0221052856924
29.228161855709967,-95.3195708536986,967.1266152591704,47266.87130019503,16.237128299246805,902.3526191995247
27.010649702393334,-96.01074447151686,417.7609792750997,48932.27468397975,18.968366245226896,964.0679452970962
28.26770939928225,-98.03748952775098,984.1103190364978,50810.83111058225,24.776696823394005,900.4969789670021
30.39160661479495,-99.40882146509657,667.9199988036271,50361.14536049985,18.535620731417715,935.5551049406058
34.560082257891096,-105.50282883901583,634.6712732539414,50283.71181617736,16.187125971056137,939.3049093958189
35.015586647612345,-101.27962760392631,165.954895295785,48197.33135356098,11.999962970259313,993.4750446277194
25.911234739132404,-101.74947914545413,881.9277583046439,51212.35465901903,-2.4512364797429127,911.7082364544843
31.283504935766132,-103.23313661660546,427.48968792061515,50945.49144240229,-47.30677429178904,962.9460878549211
30.28820397317732,-97.14181294043895,162.23340578247937,51943.60042553312,-23.03767099085073,993.9150398187126
28.20556884773568,-100.13113170554966,12.60751997575904,51101.82010820297,-22.77664239608975,1011.736609649558
27.115296331099458,-105.58087154775646,559.7556836383826,51858.55462275968,15.593207199104782,947.7985331318647
29.437293141779726,-103.75298722102474,527.3996221226763,49778.84675289356,6.974747865433912,951.4861077418302
35.89191191864154,-97.6694246441748,719.3536223691585,48050.387456391894,3.0480373998929813,929.7782858196905
29.283606785896527,-105.64544605961808,890.2580530178021,49272.61905661637,-39.23621856996179,910.7900442167821
31.36927567402256,-95.46303940806712,79.40658464302952,50580.397560338955,6.806934411657172,1003.7486433739913
33.33381297007462,-100.14071153065932,731.4964903403624,50724.348384754485,-17.50638193805478,928.4186708152149
29.71470062793184,-100.33198995768663,187.41194409758222,48791.65126753348,15.783023512552962,990.9412327387863
36.199795417303235,-98.86296121059252,858.177053157164,47557.47371694227,0.7077835605626372,914.3302321990798
36.1002529743447,-95.81151874635154,819.0635138616561,49037.73289309953,-15.125527558110006,918.6615366305014
28.522005689763354,-102.07632609302652,540.7937549855444,51547.94457713426,-25.517172346449726,949.958190862734
31.139559167434044,-97.73829839898582,710.2427986233115,49771.767029764276,-28.39615744781708,930.7994665374748
29.045545944562104,-99.2134094693981,314.3501131837484,49872.81057858442,27.318085898058737,976.058224488419
28.874525095843563,-103.13756950630327,471.16789893281464,48453.19122009403,32.56160164346639,957.9223916653788
26.230447651809797,-95.10277428025638,821.6368977104717,49282.41277030717,-0.15913845626154632,918.3760590082519
32.33725023182803,-96.1695751263433,459.2651971732139,51715.568396660965,-36.864719159832575,959.289285124723
31.197468032103288,-97.99532071254187,357.7982653254418,50433.83689688943,-7.01735351501212,971.0058790750928
26.386048811829387,-95.47125265037022,494.2124472502999,50923.23983991335,18.22611729803755,955.2804628791736
28.80847443603353,-95.2516958937308,828.2492524372184,49231.63355688914,12.974456823461084,917.6428486776015
35.52248410159401,-97.33962306600158,335.20804737087275,50128.21025184114,-31.41969113966654,973.6301209630057
28.391692177316326,-95.64950480128793,173.7615931357438,47961.87348172566,-34.12728333464154,992.552563855851
27.382200958031966,-97.48270816661213,712.0140203307808,50771.26706024211,16.468605249965368,930.6008692318906
31.056428454495823,-97.71038663915341,825.9782127080819,49221.15440013808,-11.305436053125275,917.8946192438635
36.3476821824538,-98.51871674097366,100.63747852353333,49442.40469787449,-18.74213686220797,1001.2205330075934
28.418280593290035,-96.7569356911394,239.87411275594474,50052.17184371063,-36.38211095943407,984.7681308472879
33.004484623317325,-104.56195715023331,141.9719897609939,51656.279858510534,5.170317833490686,996.3133349537129
33.95870693001932,-95.07333657517592,347.9414115821666,47106.569893686574,29.340780412628646,972.1502167509188
28.371171714117352,-95.19193002295256,450.35097890541266,50829.40676225355,37.23608611266279,960.314018294319
33.602507855057425,-106.26136966859009,748.8263369633065,48446.95456816025,4.445995130999829,926.4810677772023
29.758992214065028,-95.79659760280555,651.1475848816741,49325.00556973389,-1.0442897481250155,937.4451863965822
32.579756455117696,-104.9525978900411,620.9285674784312,46973.13687412441,-34.00743710010539,940.8583673336638
32.592807423669875,-102.24304307594137,352.3749466096544,48408.09967422584,3.405189979604174,971.635367652143
31.550386921099594,-96.87790898462026,841.44755308476,49657.82570874686,-6.094772206210786,916.1807735592677
26.799913991952188,-104.53364901764456,471.28716739816457,47223.82351925839,8.582753766517726,957.9087029881152
34.7444316919654,-95.89972181404065,979.1049380151545,49513.27411935032,-9.663124709932022,901.0435456914252
29.257770300832604,-95.71360366391576,634.1421382957368,51457.19914395178,-24.300633373380954,939.364683668406
27.826058787499885,-99.97884414126376,126.26474156450274,47235.824683650586,-32.5318897358421,998.175786661528
26.27190979948338,-106.56170688749444,676.177562075434,50901.86743532939,-16.443096108721722,934.6256952612322
32.13814598898214,-102.87469393304121,325.104015431699,48997.57682194971,-36.94469988113405,974.8057350147169
33.062375328941364,-98.54084599522237,686.3271966860974,50314.50797261027,-25.609573986438637,933.4843524813398
26.013985972555087,-93.75546282340034,69.64114816240574,48581.50923775659,34.084802679088,1004.9132160717664
31.297855536480213,-98.34527615152393,174.88143717595938,48647.46694948908,-7.484402339840331,992.4202940513425
28.25236034840073,-103.23248241448582,855.7372589057863,47463.130349252664,-0.12355864370003022,914.5999224964208
32.71696456781021,-98.31647687666948,227.1795570235149,47128.001548269116,27.913976427686357,986.2590061596867
27.696473852337625,-99.5516500710589,837.0411252429401,47511.104762448005,44.004741583207675,916.6686968402911
33.204983664029456,-96.40053709028089,279.27608845441046,50339.5810933117,6.056545740719669,980.1522976812572
29.961091038810412,-105.2401632535386,642.8819100587076,51356.28496343599,24.822430833765196,938.3777809989158
35.82601390789304,-96.64774813646011,694.150573509831,51306.21382226129,-15.416885238272457,932.6053715683589
27.303568339995213,-99.53481857595834,512.654753145053,50932.12288290962,-17.376828051546482,953.1704082942837
29.474095141059536,-93.99448514770323,305.31067669673126,47198.74680211523,-0.608384361194068,977.1120406269288
27.047136241101146,-102.15432279309996,212.64437637109612,48545.51269207137,6.466679688425159,987.9682920536773
35.69766286787528,-98.3346564033314,33.18935456242622,48878.61362327078,2.7786521213723274,1009.269926098456
35.192695928713434,-94.40126716948325,303.9464012407238,48225.34815426423,-14.418487382902613,977.2711676343065
28.587686341303332,-105.29889895046806,653.162790531283,49455.66661607784,-35.310956877819294,937.2179298095788
32.874905873290075,-94.33294819462857,938.3048184484827,49346.43067167758,6.0038059255555805,905.5087749169728
34.55163065406569,-97.60863890041753,871.204482263052,48780.93943590128,-29.546600228584538,912.8912941387018
31.757539374572026,-105.75440420341762,766.0647765353026,48487.88730950244,9.602028041102933,924.5569344072426
31.485081907357113,-102.69175133194959,788.4473432532986,51600.30273496566,17.509244324993347,922.0634492304737
28.416116089246056,-97.34213081984035,664.9849034759952,50825.436513244735,16.38474560986456,935.8856375730368
26.829910674774986,-105.76079494332431,260.286857566003,48427.18617243918,17.5331372390574,982.3746418554143
35.40464995651109,-98.99745201352624,907.1950307058298,50710.484908676866,19.428686717694887,908.9255040482643
35.438797994366894,-102.10163051589193,670.7323119058341,51630.956591452625,0.8932915221831068,935.238487977418
32.58824069977922,-98.48844656843333,560.4406309804399,48713.281047060125,18.710006041259003,947.7205959181262
29.452378079826925,-106.04467317919487,110.98946921348107,49420.88645325195,8.031599565260786,999.9897206245575
29.56093121983957,-95.19595951653439,447.0555438064254,49470.77429896669,-27.440986701114213,960.6930690644979
33.57840097720069,-93.85658336522579,460.3582712019263,51350.96051036053,-40.186252793470985,959.1636918612904
35.403524968030304,-93.91716095175529,864.5636095226699,51359.2410313853,-17.808235790117514,913.6245790662323
35.29663479379351,-96.79719899084368,546.6482201877885,47467.58662230401,-4.761731860104355,949.2909752330756
34.15338087080736,-104.93661803753186,380.40054897040966,48873.83307012315,8.775342353656352,968.38597025618
32.68346866193087,-96.68406891612166,976.8003285106594,49787.01679467611,25.9358125322413,901.2952897286887
26.734334930721204,-106.32259430240579,110.72059332631568,49526.079242293716,-21.389767437848377,1000.0216734417911
27.560643955619323,-106.3549562664981,422.54842831194463,48047.575460301916,-30.78472967149885,963.5157526660173
35.418922444777365,-102.39423546796674,42.02467517140529,51326.668220582425,37.27734056617281,1008.2125290847843
32.303816920586,-100.22614781469679,739.9041207669303,50249.542590972196,-30.773065106121503,927.4782271632089
25.93517367961909,-96.52452663003368,918.0765521991507,51160.29752394222,-1.54591717950606,907.7292221466224
26.91915194450622,-97.66894364890736,280.03732955048946,51384.38819295312,5.545041219470452,980.0632931928321
32.91241746506066,-100.78764237551675,858.3416767991209,50021.33865438062,3.74615546747925,914.312037328547
25.891074705502536,-103.05088439705787,292.21823046189775,49149.288964395455,-27.537522378585326,978.63998931182
27.55189273709564,-93.5460763040781,910.7701616439152,49457.47708838294,-0.4859749301422757,908.5323241337544
31.68857763628953,-101.04672837813536,753.9619035967839,47891.036679882716,-35.10018628912048,925.9075033951465
33.215193630115806,-100.71559324527375,804.9067768414386,50045.07326819586,0.6843034292781738,920.2332955259984
32.789354086831935,-104.4960247738587,18.006555600454497,48472.444210875416,3.581323342949737,1011.0890763902506
28.228618208363624,-96.20394851520756,962.810357074026,50391.52571694597,-20.71326290859073,902.824706839467
33.43149434476158,-97.53248849524086,726.6709920703232,47984.97256176039,11.923073594040986,928.9587802554129
28.367029369430877,-103.74528336591023,304.75109538613333,47618.56300253533,27.058745708806924,977.1773067990949
29.307032221291166,-105.563335489431,829.3946648588469,48143.87126234242,-38.22279790447619,917.5158879067674
33.797385747616566,-97.70567651885388,281.5211984149299,46853.412118244756,1.524317509422092,979.8898177065221
32.76452538227988,-98.04708982462445,872.7538395661279,51292.877659164325,18.13063486677528,912.7202827407689
34.89287876014572,-103.05570761596643,112.58039041193702,50707.524484819834,-20.38554191788399,999.8006747921303
32.84962083833394,-94.15382012364769,703.6859774607957,49479.2857854025,-15.54217515646367,931.5349453525762
31.897315622528136,-104.66110715830678,540.6984766449103,47817.45449869255,8.461126590470931,949.9690525852918
26.836010254211647,-100.96588801826303,96.53447019544082,47597.32298568571,31.820124269630302,1001.7087044216792
29.758274237504576,-94.24903457198221,241.893828258839,46358.55953304595,34.092811858203554,984.5310995659162
28.665111968010848,-101.13151631934646,12.40403627731479,48021.784116890056,7.459804916852269,1011.7610210285145
28.438907961137197,-98.2570930677526,468.76796546450583,51443.441881557505,18.134306933548324,958.1978704294221
36.21289535165818,-101.42228311564338,301.2652607600004,48074.53614160017,-8.149300476153151,977.5839529078705
30.028936896756466,-103.04315262218482,598.3574842977588,48787.80991295271,10.226693482141062,943.4142874402614
35.349527645786665,-93.71879044545736,297.2378077086172,47670.110861954425,-4.116220122878916,978.0539530557002
32.567309852184415,-101.26805635883738,299.9191115069847,48381.106608866874,-24.907212802839627,977.741026962719
34.31264981644672,-94.89955053150611,743.1931987316034,49448.06490122326,22.8510253621074,927.1105341245525
31.197020906036528,-103.62461735602703,48.142835978353446,50754.63578959636,17.435516842738018,1007.4808431773122
31.988972264101644,-103.84597957181127,902.8949951919873,48232.27895992767,-12.302231412555756,909.3985888333372
31.089111679806837,-106.2365822129213,852.2638743911815,47421.057063728884,32.03636843376316,914.9839750465436
27.91909312468323,-98.08445741498939,667.8046832264065,49476.35613693742,-37.7707840679093,935.5680892973267
33.54104037630259,-101.80415886459784,593.2215701073843,48207.39813459579,1.9255724001038512,943.9966561196683
28.83114416412431,-95.29026636438174,892.3024981396522,48644.65480729451,-15.943122625835779,910.5648132811054
26.09639573963845,-100.428899492821,185.33017952871444,51824.49929654329,20.26641125115532,991.186833917056
32.72015837463567,-93.92615247945594,78.96916219082861,50012.925553804766,17.461324819322925,1003.8007846010426
27.725737440925005,-104.2082956425534,239.5101699095381,49857.99417411884,-14.942809037465327,984.81084763674
35.86577416010574,-95.23423685561676,794.5782787001903,49085.00460476785,13.734291166688276,921.3813954986349
36.00941277372479,-96.44321416581906,34.67026672648332,49247.701917657876,-10.14291673962919,1009.0926302916167
35.59284791155478,-96.51776845035769,582.8068350834897,49795.44274970905,15.753468391103002,945.1784914973405
29.784324316043957,-95.54742929726001,995.4375161913099,50488.48980603514,-1.2189328835863806,899.2610874060804
26.00192317601723,-96.64779952378454,855.6960938375394,50125.32705018871,-10.972703531508573,914.6044733586194
35.73631782401047,-98.41875576863161,521.4456890435895,47917.80296813279,34.01726215836477,952.1659328333025
30.403084483996516,-104.92139666842317,63.64090928664234,49590.982033605804,-19.259389586264852,1005.6293142961314
36.145120328354075,-106.21829382216958,831.3735143857099,49457.47708838294,-0.4859749301422757,917.2965801086115
36.11275798768896,-94.54814556889099,598.9785081772105,51071.793554793956,8.297232512975892,943.3438883705508
34.933251629321745,-98.54447982304671,114.93299705956683,50330.86212815934,35.32311681105257,999.5211725109191
28.976985205473234,-96.18125064725868,93.8572848233562,49725.95272924045,-10.518109466598158,1002.0273368796701
29.94362813871949,-100.31969641147418,909.6268194365924,47539.18616689381,-33.237863101907024,908.6580497751821
34.91328101038716,-105.10448712914433,669.2002629380785,50157.99982646726,-12.73943422670187,935.4109589695443
29.21662949418448,-105.00099669209743,829.2867993167555,47257.266346875374,-0.4834142673755789,917.5278434235944
27.644502853561814,-97.63912315208684,878.9789002822673,48813.96647502753,-29.064684601866084,912.0334487598745
31.774605942350863,-100.99254236693729,571.7723520483222,48205.406980285305,9.953684272779256,946.4319609727958
35.8198800497409,-104.01124650791967,517.4463517550413,50618.3543391054,38.63714836426728,952.622801309291
33.25928333982324,-100.18737496109372,430.4274103209902,49147.46512835995,-4.909618691864258,962.6075348600808
31.916004293364953,-105.80206793096285,316.94658779111927,49334.13257231668,-9.493240140832395,975.7556980645289
26.87335125897397,-99.00006710162997,434.59596085871175,51471.35318134379,-5.415994394910339,962.1273025102847
32.39529106262927,-103.1117529479148,773.8796557301564,48202.95556445861,-32.57802795076154,923.6857138133082
36.394638235971826,-96.16782682719908,601.9234310151315,49531.38346072352,30.40526952924235,943.0101107614757
27.330899904876198,-102.56828183703334,892.5232899548461,49416.14974674474,-0.874895398398047,910.5404919482983
31.364360080945943,-100.66523633546765,443.38001437918774,46996.51202762865,-11.9262170377878,961.1159823191243
35.193055489810945,-106.49293748106531,607.0895787187541,49457.47708838294,-0.4859749301422757,942.4248105017798
33.73636023228374,-105.69384350097654,631.3075530919887,47441.03972554431,-6.111122367423667,939.6849479359383
33.26979705567714,-101.48929440141846,591.6971623063255,49453.728274906505,32.08156866211007,944.1695669170119
33.32810927800494,-100.34049954667074,702.6337730855163,48867.77272683455,-36.85072560284395,931.6530149495758
29.67056984014698,-98.76295005319227,237.43346837480627,50168.816528511474,21.343381373370253,985.0546234679676
28.96784599049885,-102.81394120472227,512.3637775457906,50469.889211048765,35.26231639436265,953.203670595535
34.467803617560676,-97.51541446738977,104.22480280834768,48369.022652689106,31.522111319069115,1000.7938749677364
34.47582519550092,-95.34591403140627,384.5113276448125,46335.725503671565,41.32297205772615,967.9100914521266
35.0832123764108,-96.4004636036114,487.66706862126443,50542.660794996635,-30.606810954530044,956.0302533489124
35.57553195624119,-106.12511560575103,652.2242595454725,49703.603035082226,-2.326893791628321,937.323763258053
31.289850804493497,-100.33303608178973,950.5310525862035,50976.374976247775,15.181136066972847,904.1688408070398
31.185069160026423,-105.2671007670669,600.6510665483559,51171.35842755338,5.248584180982341,943.1543088393416
34.349800470430104,-103.46578201310922,743.5939161765598,51229.39773204988,-7.817010607887089,927.0657451341197
32.768055372241776,-93.68351751347153,506.26605949520274,48891.72078173823,-19.36105486036457,953.9009354480362
33.322593992325245,-104.77359330423995,634.1040313763314,48813.28940360375,-30.735929850925444,939.368988574483
34.32311470979881,-100.0915566616635,70.93221613377342,50941.60826950809,-14.140663319262964,1004.7591876180245
35.3277609630058,-98.52470267154257,254.39158084184697,49032.20839206109,-32.268544641939236,983.0654061062551
